date,time,text,cleaning,case_folding,normalisasi,token,stopword_removal,steming_data,is_unique_stem,Sentiment,Score
2025-07-12,15:33:32,Ada startup menarik untuk yang mau #KaburAjaDulu (ini bukan paid ads) [ada mutuals yg kbtulan tmnan sma co fo nya. terus sya kepo aja] Gapai buat nyari peluang di luar Indo. Boleh dikepoin Yang penting bahasa kuat dulu untuk leverage nya. https://t.co/ehATXgPdqt,Ada startup menarik untuk yang mau  ini bukan paid ads ada mutuals yg kbtulan tmnan sma co fo nya terus sya kepo aja Gapai buat nyari peluang di luar Indo Boleh dikepoin Yang penting bahasa kuat dulu untuk leverage nya,ada startup menarik untuk yang mau  ini bukan paid ads ada mutuals yg kbtulan tmnan sma co fo nya terus sya kepo aja gapai buat nyari peluang di luar indo boleh dikepoin yang penting bahasa kuat dulu untuk leverage nya,ada startup menarik untuk yang mau ini bukan paid ads ada mutuals yang kbtulan tmnan sama cowok fo ya terus saya kepo saja gapai buat mencari peluang di luar indonesia boleh dikepoin yang penting bahasa kuat dulu untuk leverage ya,"['ada', 'startup', 'menarik', 'untuk', 'yang', 'mau', 'ini', 'bukan', 'paid', 'ads', 'ada', 'mutuals', 'yang', 'kbtulan', 'tmnan', 'sama', 'cowok', 'fo', 'ya', 'terus', 'saya', 'kepo', 'saja', 'gapai', 'buat', 'mencari', 'peluang', 'di', 'luar', 'indonesia', 'boleh', 'dikepoin', 'yang', 'penting', 'bahasa', 'kuat', 'dulu', 'untuk', 'leverage', 'ya']","['startup', 'menarik', 'paid', 'ads', 'mutuals', 'kbtulan', 'tmnan', 'cowok', 'fo', 'ya', 'kepo', 'gapai', 'mencari', 'peluang', 'indonesia', 'dikepoin', 'bahasa', 'kuat', 'leverage', 'ya']",startup tarik paid ads mutuals kbtulan tmnan cowok fo ya kepo gapai cari peluang indonesia poin bahasa kuat leverage ya,True,Positif,1
2025-07-12,13:29:22,Tarif #kaburajadulu dari agen migran legal: Turki 30 disalurin ke pabrik atau hospitality Poland Slovakia 50-60 disalurin ke pabrik Malay Singapore gratis tapi gak ada jenjang karirnya (jadi nanny),Tarif  dari agen migran legal Turki  disalurin ke pabrik atau hospitality Poland Slovakia  disalurin ke pabrik Malay Singapore gratis tapi gak ada jenjang karirnya jadi nanny,tarif  dari agen migran legal turki  disalurin ke pabrik atau hospitality poland slovakia  disalurin ke pabrik malay singapore gratis tapi gak ada jenjang karirnya jadi nanny,tarif dari agen migran legal turki disalurin ke pabrik atau hospitality poland slovakia disalurin ke pabrik malay singapore gratis tapi tidak ada jenjang karirnya jadi nanny,"['tarif', 'dari', 'agen', 'migran', 'legal', 'turki', 'disalurin', 'ke', 'pabrik', 'atau', 'hospitality', 'poland', 'slovakia', 'disalurin', 'ke', 'pabrik', 'malay', 'singapore', 'gratis', 'tapi', 'tidak', 'ada', 'jenjang', 'karirnya', 'jadi', 'nanny']","['tarif', 'agen', 'migran', 'legal', 'turki', 'disalurin', 'pabrik', 'hospitality', 'poland', 'slovakia', 'disalurin', 'pabrik', 'malay', 'singapore', 'gratis', 'jenjang', 'karirnya', 'nanny']",tarif agen migran legal turki disalurin pabrik hospitality poland slovakia disalurin pabrik malay singapore gratis jenjang karirnya nanny,True,Negatif,0
2025-07-12,12:26:23,@cottagecorre @TVa0216 @montufaha Raw aja pakai vpn kaburajadulu ga kenal indoneseh,Raw aja pakai vpn kaburajadulu ga kenal indoneseh,raw aja pakai vpn kaburajadulu ga kenal indoneseh,raw saja pakai vpn kaburajadulu tidak kenal indoneseh,"['raw', 'saja', 'pakai', 'vpn', 'kaburajadulu', 'tidak', 'kenal', 'indoneseh']","['raw', 'pakai', 'vpn', 'kaburajadulu', 'kenal', 'indoneseh']",raw pakai vpn kaburajadulu kenal indoneseh,True,Negatif,0
2025-07-12,11:37:59,Orang-orang yang pada ngenyekin #KaburAjaDulu itu karena bidangnya ga se-lucrative/dinamis/banyak tawaran seperti anak Tech/Finance aja dari luar. Finance gw bisa bilang dinamis karena mba gw juga dapet offer dari headhunter di Qatar dan Dubai. Maklum jebolan uni Swedia sih..,Orangorang yang pada ngenyekin  itu karena bidangnya ga selucrativedinamisbanyak tawaran seperti anak TechFinance aja dari luar Finance gw bisa bilang dinamis karena mba gw juga dapet offer dari headhunter di Qatar dan Dubai Maklum jebolan uni Swedia sih,orangorang yang pada ngenyekin  itu karena bidangnya ga selucrativedinamisbanyak tawaran seperti anak techfinance aja dari luar finance gw bisa bilang dinamis karena mba gw juga dapet offer dari headhunter di qatar dan dubai maklum jebolan uni swedia sih,orangorang yang pada ngenyekin itu karena bidangnya tidak selucrativedinamisbanyak tawaran seperti anak techfinance saja dari luar finance gue bisa bilang dinamis karena mbak gue juga dapat offer dari headhunter di qatar dan dubai maklum jebolan uni swedia sih,"['orangorang', 'yang', 'pada', 'ngenyekin', 'itu', 'karena', 'bidangnya', 'tidak', 'selucrativedinamisbanyak', 'tawaran', 'seperti', 'anak', 'techfinance', 'saja', 'dari', 'luar', 'finance', 'gue', 'bisa', 'bilang', 'dinamis', 'karena', 'mbak', 'gue', 'juga', 'dapat', 'offer', 'dari', 'headhunter', 'di', 'qatar', 'dan', 'dubai', 'maklum', 'jebolan', 'uni', 'swedia', 'sih']","['orangorang', 'ngenyekin', 'bidangnya', 'selucrativedinamisbanyak', 'tawaran', 'anak', 'techfinance', 'finance', 'gue', 'bilang', 'dinamis', 'mbak', 'gue', 'offer', 'headhunter', 'qatar', 'dubai', 'maklum', 'jebolan', 'uni', 'swedia', 'sih']",orangorang ngenyekin bidang selucrativedinamisbanyak tawar anak techfinance finance gue bilang dinamis mbak gue offer headhunter qatar dubai maklum jebol uni swedia sih,True,Negatif,0
2025-07-12,10:09:34,makin banyak aja ini warga pragib sudah saatnya # KaburAjaDulu,makin banyak aja ini warga pragib sudah saatnya  KaburAjaDulu,makin banyak aja ini warga pragib sudah saatnya  kaburajadulu,makin banyak saja ini warga pragib sudah saatnya kaburajadulu,"['makin', 'banyak', 'saja', 'ini', 'warga', 'pragib', 'sudah', 'saatnya', 'kaburajadulu']","['warga', 'pragib', 'kaburajadulu']",warga pragib kaburajadulu,True,Negatif,0
2025-07-12,09:59:05,Secured for Qatar Airways ️ Flight Jakarta-Doha-Turkiye. Ada yang mau pesan tiket pesawat lebih murah? Bisa langsung DM ya #zonauang #KaburAjaDulu #traveloka https://t.co/18B5zadGyy,Secured for Qatar Airways  Flight JakartaDohaTurkiye Ada yang mau pesan tiket pesawat lebih murah Bisa langsung DM ya,secured for qatar airways  flight jakartadohaturkiye ada yang mau pesan tiket pesawat lebih murah bisa langsung dm ya,secured for qatar airways flight jakartadohaturkiye ada yang mau pesan tiket pesawat lebih murah bisa langsung dm ya,"['secured', 'for', 'qatar', 'airways', 'flight', 'jakartadohaturkiye', 'ada', 'yang', 'mau', 'pesan', 'tiket', 'pesawat', 'lebih', 'murah', 'bisa', 'langsung', 'dm', 'ya']","['secured', 'for', 'qatar', 'airways', 'flight', 'jakartadohaturkiye', 'pesan', 'tiket', 'pesawat', 'murah', 'langsung', 'dm', 'ya']",secured for qatar airways flight jakartadohaturkiye pesan tiket pesawat murah langsung dm ya,True,Positif,1
2025-07-12,09:47:26,@__AnakKolong @NasbiHasan Dulu rame tagar #KaburAjaDulu pemerintah pada kesel emosi dan sampe dibilang gak nasionalis sekarang cari kerja di Indonesia susah mereka malah menyarankan merantau ke luar negeri kan babik.,Dulu rame tagar  pemerintah pada kesel emosi dan sampe dibilang gak nasionalis sekarang cari kerja di Indonesia susah mereka malah menyarankan merantau ke luar negeri kan babik,dulu rame tagar  pemerintah pada kesel emosi dan sampe dibilang gak nasionalis sekarang cari kerja di indonesia susah mereka malah menyarankan merantau ke luar negeri kan babik,dulu rame tagar pemerintah pada kesel emosi dan sampai dibilang tidak nasionalis sekarang cari kerja di indonesia susah mereka malah menyarankan merantau ke luar negeri kan babik,"['dulu', 'rame', 'tagar', 'pemerintah', 'pada', 'kesel', 'emosi', 'dan', 'sampai', 'dibilang', 'tidak', 'nasionalis', 'sekarang', 'cari', 'kerja', 'di', 'indonesia', 'susah', 'mereka', 'malah', 'menyarankan', 'merantau', 'ke', 'luar', 'negeri', 'kan', 'babik']","['rame', 'tagar', 'pemerintah', 'kesel', 'emosi', 'dibilang', 'nasionalis', 'cari', 'kerja', 'indonesia', 'susah', 'menyarankan', 'merantau', 'negeri', 'babik']",rame tagar perintah kesel emosi bilang nasionalis cari kerja indonesia susah saran rantau negeri babik,True,Negatif,0
2025-07-12,09:42:31,Sebenarnya mau bantu harga bahan pokok lbh murah ke masyarakat apa bikin masalah baru sih koperasi merah putih ini!? Kek ga tau aja culture ngutang pinjam meminjam d indo itu ujung2nya pigimane!? Aahh sudahlah.... #KaburAjaDulu https://t.co/Xfmo0sIce7,Sebenarnya mau bantu harga bahan pokok lbh murah ke masyarakat apa bikin masalah baru sih koperasi merah putih ini Kek ga tau aja culture ngutang pinjam meminjam d indo itu ujungnya pigimane Aahh sudahlah,sebenarnya mau bantu harga bahan pokok lbh murah ke masyarakat apa bikin masalah baru sih koperasi merah putih ini kek ga tau aja culture ngutang pinjam meminjam d indo itu ujungnya pigimane aahh sudahlah,sebenarnya mau bantu harga bahan pokok lebih murah ke masyarakat apa bikin masalah baru sih koperasi merah putih ini kayak tidak tau saja culture ngutang pinjam meminjam di indonesia itu ujungnya pigimane ah sudahlah,"['sebenarnya', 'mau', 'bantu', 'harga', 'bahan', 'pokok', 'lebih', 'murah', 'ke', 'masyarakat', 'apa', 'bikin', 'masalah', 'baru', 'sih', 'koperasi', 'merah', 'putih', 'ini', 'kayak', 'tidak', 'tau', 'saja', 'culture', 'ngutang', 'pinjam', 'meminjam', 'di', 'indonesia', 'itu', 'ujungnya', 'pigimane', 'ah', 'sudahlah']","['bantu', 'harga', 'bahan', 'pokok', 'murah', 'masyarakat', 'bikin', 'sih', 'koperasi', 'merah', 'putih', 'kayak', 'tau', 'culture', 'ngutang', 'pinjam', 'meminjam', 'indonesia', 'ujungnya', 'pigimane', 'ah']",bantu harga bahan pokok murah masyarakat bikin sih koperasi merah putih kayak tau culture ngutang pinjam pinjam indonesia ujung pigimane ah,True,Negatif,0
2025-07-12,09:06:58,Enaknya bisa #KaburAjaDulu,Enaknya bisa,enaknya bisa,enaknya bisa,"['enaknya', 'bisa']",['enaknya'],enak,True,Negatif,0
2025-07-12,08:35:29,Deretan Negara Ini Buka Banyak Lowongan Bisa buat #KaburAjaDulu https://t.co/lVjpzFrrrh,Deretan Negara Ini Buka Banyak Lowongan Bisa buat,deretan negara ini buka banyak lowongan bisa buat,deretan negara ini buka banyak lowongan bisa buat,"['deretan', 'negara', 'ini', 'buka', 'banyak', 'lowongan', 'bisa', 'buat']","['deretan', 'negara', 'buka', 'lowongan']",deret negara buka lowong,True,Negatif,0
2025-07-12,08:29:58,bukannya bersyukur bisa kaburajadulu.... duhilah bener2 dah orang2 modelan gini otaknya ada kaga sih,bukannya bersyukur bisa kaburajadulu duhilah bener dah orang modelan gini otaknya ada kaga sih,bukannya bersyukur bisa kaburajadulu duhilah bener dah orang modelan gini otaknya ada kaga sih,bukannya bersyukur bisa kaburajadulu duhilah benar sudah orang modelan begini otaknya ada kagak sih,"['bukannya', 'bersyukur', 'bisa', 'kaburajadulu', 'duhilah', 'benar', 'sudah', 'orang', 'modelan', 'begini', 'otaknya', 'ada', 'kagak', 'sih']","['bersyukur', 'kaburajadulu', 'duhilah', 'orang', 'modelan', 'otaknya', 'kagak', 'sih']",syukur kaburajadulu duh orang model otak kagak sih,True,Negatif,0
2025-07-11,15:40:42,@trmlynrzky Aamiin kak soalnya merealisasikan #kaburajadulu But thank youuu,Aamiin kak soalnya merealisasikan  But thank youuu,aamiin kak soalnya merealisasikan  but thank youuu,amin kak soalnya merealisasikan but thank youuu,"['amin', 'kak', 'soalnya', 'merealisasikan', 'but', 'thank', 'youuu']","['amin', 'kak', 'merealisasikan', 'but', 'thank', 'youuu']",amin kak realisasi but thank youuu,True,Negatif,0
2025-07-11,15:13:11,@ms_right_s Bantu jawab kak belakangan yg masih sering dibahas itu 19 jeti lapangan pekerja🅰️n Ⓜ️🅱️G sama Indonesia ©emas KaburAjaDulu itu termasuk yg sentimennya positif dan juga masih lumayan sering dibahas,Bantu jawab kak belakangan yg masih sering dibahas itu  jeti lapangan pekerjan G sama Indonesia emas KaburAjaDulu itu termasuk yg sentimennya positif dan juga masih lumayan sering dibahas,bantu jawab kak belakangan yg masih sering dibahas itu  jeti lapangan pekerjan g sama indonesia emas kaburajadulu itu termasuk yg sentimennya positif dan juga masih lumayan sering dibahas,bantu jawab kak belakangan yang masih sering dibahas itu jeti lapangan pekerjan tidak sama indonesia emas kaburajadulu itu termasuk yang sentimennya positif dan juga masih lumayan sering dibahas,"['bantu', 'jawab', 'kak', 'belakangan', 'yang', 'masih', 'sering', 'dibahas', 'itu', 'jeti', 'lapangan', 'pekerjan', 'tidak', 'sama', 'indonesia', 'emas', 'kaburajadulu', 'itu', 'termasuk', 'yang', 'sentimennya', 'positif', 'dan', 'juga', 'masih', 'lumayan', 'sering', 'dibahas']","['bantu', 'kak', 'dibahas', 'jeti', 'lapangan', 'pekerjan', 'indonesia', 'emas', 'kaburajadulu', 'sentimennya', 'positif', 'lumayan', 'dibahas']",bantu kak bahas jet lapang pekerjan indonesia emas kaburajadulu sentimen positif lumayan bahas,True,Positif,1
2025-07-11,14:47:17,Alasan para kaum kalah yang ga jadi #KaburAjaDulu . Di Negara Sendiri aja kelakuan mereka memalukan apalagi diluar Negeri. Makanya mereka cuma bisa rusuh https://t.co/MBlFZbZvfw,Alasan para kaum kalah yang ga jadi   Di Negara Sendiri aja kelakuan mereka memalukan apalagi diluar Negeri Makanya mereka cuma bisa rusuh,alasan para kaum kalah yang ga jadi   di negara sendiri aja kelakuan mereka memalukan apalagi diluar negeri makanya mereka cuma bisa rusuh,alasan para kaum kalah yang tidak jadi di negara sendiri saja kelakuan mereka memalukan apalagi diluar negeri makanya mereka cuma bisa rusuh,"['alasan', 'para', 'kaum', 'kalah', 'yang', 'tidak', 'jadi', 'di', 'negara', 'sendiri', 'saja', 'kelakuan', 'mereka', 'memalukan', 'apalagi', 'diluar', 'negeri', 'makanya', 'mereka', 'cuma', 'bisa', 'rusuh']","['alasan', 'kaum', 'kalah', 'negara', 'kelakuan', 'memalukan', 'diluar', 'negeri', 'rusuh']",alas kaum kalah negara laku malu luar negeri rusuh,True,Negatif,0
2025-07-11,14:12:14,@22O612 asik #kaburajadulu,asik,asik,asik,['asik'],['asik'],asik,True,Positif,1
2025-07-11,13:36:51,@ohyeuj LHO???? Kan #KaburAjaDulu.,LHO Kan ,lho kan ,lho kan,"['lho', 'kan']",['lho'],lho,True,Negatif,0
2025-07-11,13:24:02,@driedflovver untung si igi cukup bahagia dengan kaburajadulu ke wonosobo,untung si igi cukup bahagia dengan kaburajadulu ke wonosobo,untung si igi cukup bahagia dengan kaburajadulu ke wonosobo,untung sih igi cukup bahagia dengan kaburajadulu ke wonosobo,"['untung', 'sih', 'igi', 'cukup', 'bahagia', 'dengan', 'kaburajadulu', 'ke', 'wonosobo']","['untung', 'sih', 'igi', 'bahagia', 'kaburajadulu', 'wonosobo']",untung sih igi bahagia kaburajadulu wonosobo,True,Negatif,0
2025-07-11,13:22:11,kalau teman teman punya niat untuk #KaburAjaDulu mending urungkan buat beli keduanya ,kalau teman teman punya niat untuk  mending urungkan buat beli keduanya,kalau teman teman punya niat untuk  mending urungkan buat beli keduanya,kalau teman teman punya niat untuk mending urungkan buat beli keduanya,"['kalau', 'teman', 'teman', 'punya', 'niat', 'untuk', 'mending', 'urungkan', 'buat', 'beli', 'keduanya']","['teman', 'teman', 'niat', 'mending', 'urungkan', 'beli']",teman teman niat mending urung beli,True,Negatif,0
2025-07-11,13:10:33,@ueda_yoga @ARSIPAJA kan udah paling bener #KaburAjaDulu yuk,kan udah paling bener  yuk,kan udah paling bener  yuk,kan sudah paling benar yuk,"['kan', 'sudah', 'paling', 'benar', 'yuk']",['yuk'],yuk,True,Positif,1
2025-07-11,12:44:32,@AlvChrist Saya sebaliknya. Memutuskan utk kembali setelah sempat hidup di luar sana bergaul dgn orang lokal tiap hari nonton &amp; baca berita debat &amp; diskusi di media sana bergaul dgn sesama WNI (termasuk eksil) dan belajar sejarah Indonesia. Sudah #KaburAjaDulu jauh sebelum trend.,Saya sebaliknya Memutuskan utk kembali setelah sempat hidup di luar sana bergaul dgn orang lokal tiap hari nonton amp baca berita debat amp diskusi di media sana bergaul dgn sesama WNI termasuk eksil dan belajar sejarah Indonesia Sudah  jauh sebelum trend,saya sebaliknya memutuskan utk kembali setelah sempat hidup di luar sana bergaul dgn orang lokal tiap hari nonton amp baca berita debat amp diskusi di media sana bergaul dgn sesama wni termasuk eksil dan belajar sejarah indonesia sudah  jauh sebelum trend,saya sebaliknya memutuskan untuk kembali setelah sempat hidup di luar sana bergaul dengan orang lokal tiap hari menonton amp baca berita debat amp diskusi di media sana bergaul dengan sesama wni termasuk eksil dan belajar sejarah indonesia sudah jauh sebelum trend,"['saya', 'sebaliknya', 'memutuskan', 'untuk', 'kembali', 'setelah', 'sempat', 'hidup', 'di', 'luar', 'sana', 'bergaul', 'dengan', 'orang', 'lokal', 'tiap', 'hari', 'menonton', 'amp', 'baca', 'berita', 'debat', 'amp', 'diskusi', 'di', 'media', 'sana', 'bergaul', 'dengan', 'sesama', 'wni', 'termasuk', 'eksil', 'dan', 'belajar', 'sejarah', 'indonesia', 'sudah', 'jauh', 'sebelum', 'trend']","['memutuskan', 'hidup', 'bergaul', 'orang', 'lokal', 'menonton', 'amp', 'baca', 'berita', 'debat', 'amp', 'diskusi', 'media', 'bergaul', 'wni', 'eksil', 'belajar', 'sejarah', 'indonesia', 'trend']",putus hidup gaul orang lokal tonton amp baca berita debat amp diskusi media gaul wni eksil ajar sejarah indonesia trend,True,Negatif,0
2025-07-11,12:40:56,@silvirmist @BaseBDG maunya kaburajadulu,maunya kaburajadulu,maunya kaburajadulu,maunya kaburajadulu,"['maunya', 'kaburajadulu']","['maunya', 'kaburajadulu']",mau kaburajadulu,True,Negatif,0
2025-07-11,12:24:28,Dari Rockhampton Queensland saya melihat sendiri bagaimana banyak teman Indonesia Working Holiday Visa mengadu nasib #KaburAjaDulu. Apa itu WHV kenapa favorit apa syaratnya bagaimana caranya menuju penduduk tetap Australia? Klik link videonya di bawah. Yang pasti hubungi https://t.co/wHLFDe6gyD,Dari Rockhampton Queensland saya melihat sendiri bagaimana banyak teman Indonesia Working Holiday Visa mengadu nasib  Apa itu WHV kenapa favorit apa syaratnya bagaimana caranya menuju penduduk tetap Australia Klik link videonya di bawah Yang pasti hubungi,dari rockhampton queensland saya melihat sendiri bagaimana banyak teman indonesia working holiday visa mengadu nasib  apa itu whv kenapa favorit apa syaratnya bagaimana caranya menuju penduduk tetap australia klik link videonya di bawah yang pasti hubungi,dari rockhampton queensland saya melihat sendiri bagaimana banyak teman indonesia working holiday visa mengadu nasib apa itu whv kenapa favorit apa syaratnya bagaimana caranya menuju penduduk tetap australia klik link videonya di bawah yang pasti hubungi,"['dari', 'rockhampton', 'queensland', 'saya', 'melihat', 'sendiri', 'bagaimana', 'banyak', 'teman', 'indonesia', 'working', 'holiday', 'visa', 'mengadu', 'nasib', 'apa', 'itu', 'whv', 'kenapa', 'favorit', 'apa', 'syaratnya', 'bagaimana', 'caranya', 'menuju', 'penduduk', 'tetap', 'australia', 'klik', 'link', 'videonya', 'di', 'bawah', 'yang', 'pasti', 'hubungi']","['rockhampton', 'queensland', 'teman', 'indonesia', 'working', 'holiday', 'visa', 'mengadu', 'nasib', 'whv', 'favorit', 'syaratnya', 'penduduk', 'australia', 'klik', 'link', 'videonya', 'hubungi']",rockhampton queensland teman indonesia working holiday visa adu nasib whv favorit syarat duduk australia klik link video hubung,True,Negatif,0
2025-07-11,11:41:53,@BaseBDG Mending stay di indo atau kaburajadulu?,Mending stay di indo atau kaburajadulu,mending stay di indo atau kaburajadulu,mending stay di indonesia atau kaburajadulu,"['mending', 'stay', 'di', 'indonesia', 'atau', 'kaburajadulu']","['mending', 'stay', 'indonesia', 'kaburajadulu']",mending stay indonesia kaburajadulu,True,Negatif,0
2025-07-11,11:06:55,kalo ihan bawa gitar/bass gw bakal kaburajadulu,kalo ihan bawa gitarbass gw bakal kaburajadulu,kalo ihan bawa gitarbass gw bakal kaburajadulu,kalau ihan bawa gitarbass gue bakal kaburajadulu,"['kalau', 'ihan', 'bawa', 'gitarbass', 'gue', 'bakal', 'kaburajadulu']","['ihan', 'bawa', 'gitarbass', 'gue', 'kaburajadulu']",ihan bawa gitarbass gue kaburajadulu,True,Negatif,0
2025-07-11,10:40:07,@KangManto123 Sudah sesuai skenario #KaburAjaDulu #TolakRUUKejaksaan,Sudah sesuai skenario,sudah sesuai skenario,sudah sesuai skenario,"['sudah', 'sesuai', 'skenario']","['sesuai', 'skenario']",sesuai skenario,True,Positif,1
2025-07-11,10:39:29,Menghitung hari bikin hesteg #KaburAjaDulu,Menghitung hari bikin hesteg,menghitung hari bikin hesteg,menghitung hari bikin hesteg,"['menghitung', 'hari', 'bikin', 'hesteg']","['menghitung', 'bikin', 'hesteg']",hitung bikin hesteg,True,Positif,1
