date,time,steming_data,Score,Sentiment
2025-05-26,10:58:17,dunia game top up diamonds credits amp voucher aman amp cepat hitung detik admin tunggu musuh,1,positif
2025-05-26,10:54:54,sempat negeri should be trusted ya please hatihati mending nder,0,negatif
2025-05-26,10:48:06,ya sih,1,positif
2025-05-26,10:15:06,xabi alonso erik ten hag gimana nasib bayer leverkusen this economy sih doi cepat kerja ya tuh ikut tren mctominay dkk ya,0,negatif
2025-05-26,10:00:07,kuliah madrid kampus gengsi lifestyle seru lingkung multikultural plus peluang magang internasional nanti,1,positif
2025-05-26,09:40:41,apply lowong jepang cepattt,0,negatif
2025-05-26,09:07:40,aneh ya ngegaji nyata perah kabur terna masuk akal sih,0,negatif
2025-05-26,08:57:04,emang negara sektor beres maling,0,negatif
2025-05-26,07:56:14,kg beras jepang ribu rupiah,0,negatif
2025-05-26,07:20:09,ya manager batas indonesia susah sih pilih switch career kaburajadulu,0,negatif
2025-05-26,07:07:44,ya allah terima kasih really im going japan,1,positif
2025-05-26,06:16:34,sadar tagih adobe cc student,0,negatif
2025-05-26,05:37:46,bgetz cuti coolyeah program,0,negatif
2025-05-26,05:23:53,koar mah niat ngebanter doang,0,negatif
2025-05-26,04:35:33,tendang gue plissss,0,negatif
2025-05-26,04:17:40,liga emang waheehwoh,0,negatif
2025-05-26,04:02:50,ikut negara ramah ajar internasional,0,negatif
2025-05-26,02:55:20,gen indonesia negeri kirim oleholeh buka warung bangun platform bantu brand lokal pindah negara lupa darimana asal,1,positif
2025-05-26,01:56:40,sarap nasi megono teri kikil tempe goreng ribu skip,1,positif
2025-05-26,01:43:35,hasil ijazah asli meraungraung cerdas,1,positif
2025-05-25,23:11:43,menteri jepang bicara kasih beras protes mundur jabat ri jabat maling gusur rakyat mau jabat ri jabat malu malu,0,negatif
2025-05-25,18:29:02,penasaran pengin coba,0,negatif
2025-05-25,18:06:09,emang kaburajadulu,0,negatif
2025-05-25,16:32:29,pamer bentar nih jo sih,0,negatif
2025-05-25,15:13:44,iya modal,0,negatif
2025-05-25,13:49:32,besok adek berangkat ya gen semangat,0,negatif
2025-05-25,13:31:19,ingfokan loker negeri ya lur garis keras,0,negatif
2025-05-25,13:07:39,close dm ya gue,0,negatif
2025-05-25,13:04:04,kaburajadulu gue,0,negatif
2025-05-25,12:45:46,by tinggal negara pimpin prabowo gibran uang selamat mu perintah sampah,0,negatif
2025-05-25,11:47:12,softboy gue gue,0,negatif
2025-05-25,11:02:18,selang,0,negatif
2025-05-25,11:00:52,opsi kaburajadulu gue pilih sih,0,negatif
2025-05-25,10:27:15,lessgo kaburajadulu,0,negatif
2025-05-25,10:10:09,mending rumah tetangga,1,positif
2025-05-25,09:48:17,lo tonton lo sadar nasionalisme,0,negatif
2025-05-25,09:28:16,gue pindah,0,negatif
2025-05-25,08:13:20,teriak nih,0,negatif
2025-05-25,07:59:18,bandung wilayah asri jakarta transumnya mudah akses but financial stabilmah mending negeri,0,negatif
2025-05-25,07:49:24,ya adil orang frustrasi ngambil slogan kaburajadulu,1,positif
2025-05-25,06:28:11,kaburajadulu bareng keluarga titi hidup,0,negatif
2025-05-25,04:42:29,kaburajadulu tingkat,1,positif
2025-05-25,04:36:50,lpk joke aside kuliah kerja terima lulus enak tuh kuliah lpk bagus cewek sulit tes fisik banding cowok oia ajar bahasa enak,1,positif
2025-05-25,01:38:26,nggada modal apes deh,0,negatif
2025-05-25,01:03:21,duit,0,negatif
2025-05-24,23:50:05,katai penghianat kayak lupa kemarin,0,negatif
2025-05-24,21:49:47,orang pintar pilih dalam negeri harga kalah manusia ordal,1,positif
2025-05-24,16:46:10,mungkiinnn worth,0,negatif
2025-05-24,16:27:08,ayo ajar ina selamat amp sukses moga brmnft suara ajar muda indonesia,1,positif
2025-05-24,14:45:37,tagar kali pasti bungkam mulut jabat enteng bilang kau gelap,0,negatif
2025-05-24,12:51:13,jabat tolol n aparat peras koruptor pelihara negara,0,negatif
2025-05-24,12:35:51,workflow efisien komunikasi ya workloadnya banyak lembur dicariin solusi pengin banget eropa,1,positif
2025-05-24,11:59:35,video culture shock jerman,0,negatif
2025-05-24,11:34:08,menggebugebu,0,negatif
2025-05-24,10:41:04,niat,0,negatif
2025-05-24,10:39:49,tips monaco dishare thanks,1,positif
2025-05-24,10:24:04,warung kupi salah salah larut amp abai dekat puncak gunung es,0,negatif
2025-05-24,09:21:41,jujur gue untung usaha kandas pas pandemi negeri sih gue cercah harap gue anggep negatif denial wkwk,0,negatif
2025-05-24,08:43:53,gue bandung jakpus stabil finansial bandung bantu mikir kost makan transport kayak motor isi bensin awat jakarta ya balik ya alias ya finansial stabil mending,1,positif
2025-05-24,08:07:05,selamat,1,positif
2025-05-24,07:14:43,astaghfirullah warga indonesia heran pengin,0,negatif
2025-05-24,06:28:48,pindah,0,negatif
2025-05-24,06:24:02,endingnya kesini,0,negatif
2025-05-24,06:18:52,daftar program bahasa mandarin intake sep tutup juni ya,0,negatif
2025-05-24,06:16:09,teman teman tarik ya langsung daftar program bahasa mandarin intake sep daftar tutup juni,1,positif
2025-05-24,04:33:15,mati,0,negatif
2025-05-24,03:47:30,anak muda frustrasi tembus kerja formal jebak sektor informal muncul tagar simbol keputusasaan generasi muda,0,negatif
2025-05-24,03:26:52,indonesia kurang orangorang tolol manusia iri negara warga jalur edar narkoba,0,negatif
2025-05-24,02:20:55,benar sih,0,negatif
2025-05-24,01:59:07,ayo main lokal hijrah malaysia liga kompetitif jatah kompetisi asia ajang gengsi lezgo,1,positif
2025-05-24,01:07:56,tuh kayak kaburajadulu wkwkwwk,0,negatif
2025-05-23,23:29:27,negeri dagel rusak tatanan pilih rasional,0,negatif
2025-05-23,21:09:51,mctominay luka said,0,negatif
2025-05-23,19:10:53,wkwk hidup kaburajadulu,0,negatif
2025-05-23,17:18:56,gimana indonesia cerah polisi tni ya sekolah profesional gigit jari jatah kursi institusi parcok sek kayak dinasti politik laler ijo masyarakat kerja swasta,0,negatif
2025-05-23,15:54:09,ngarti gue orang dijodohin dikenalin ujung tinggal gue ya,0,negatif
2025-05-23,14:25:10,bela perintah ya tau gue kemarin nih upload video savagenya katai,0,negatif
2025-05-23,14:17:49,gaassss isriwil,0,negatif
2025-05-23,14:05:39,bikin credit score bagus data sebar mana capek bagusin credit score eh pakai data orang pinjol mending,0,negatif
2025-05-23,13:05:19,mensukung ala konsulat mantap,1,positif
2025-05-23,01:27:03,yuk biar ketemu,1,positif
2025-05-23,01:17:22,orang china orang jepang,0,negatif
2025-05-23,00:12:15,kaburajadulu korea,0,negatif
2025-05-22,18:54:10,good luck jess moga diri susul,1,positif
2025-05-22,17:31:32,suruh getafe schalke tim butuh selamat rebuild portofolio raul mantap,0,negatif
2025-05-22,15:01:39,gas jalur kuliah negeri,0,negatif
2025-05-22,14:58:01,lumpia join kaburajadulu,1,positif
2025-05-22,14:57:36,wkwkwk,1,positif
2025-05-22,14:36:18,guys teman gue orang swiss cari cewek indonesia ldr sih indonesia pressure gue ditanyain benar cari cewek blio ayo kaburajadulu,0,negatif
2025-05-22,14:13:38,fan mu,0,negatif
2025-05-22,14:03:37,pelopor kaburajadulu yordania,0,negatif
2025-05-22,14:00:55,indonesia gelap gelap ekonomi gelap tega hukum gelap adil sosial gelap depan pilih lokasi dubai otw eropa,0,negatif
2025-05-22,13:47:57,oalaaah ya yaudah deh,1,positif
2025-05-22,13:39:39,praktik,0,negatif
2025-05-22,13:26:49,waaht gemini genk guys tanda tanda wajib ya ih gue pesta ultah daf gue req pesta ultahnya ngundang luna maya kali maxime fan banget,1,positif
2025-05-22,12:17:50,jabat jilat kayak anjing,0,negatif
2025-05-22,11:59:22,gua hibernasi bulan biar ketemu makhluk makhluk bjir,1,positif
2025-05-21,06:20:49,eh harry agz adit harry adit vaughan,0,negatif
2025-05-21,05:47:07,untung,0,negatif
2025-05-21,05:01:22,kaburajadulu copyan negara negara kenal ekonomi bagus china ribut indonesia istilah lari negara mostly canada america negara kelompok model,0,negatif
2025-05-21,04:49:09,apa,0,negatif
2025-05-21,04:40:40,gendut niat mimpin negara sih gue nih,0,negatif
2025-05-21,04:36:57,kemarin rame banget kaum kalah pilpres kali ya lumayan sih negara model rakyat sampah rusuh kayak caper,0,negatif
2025-05-21,04:35:13,serius ya,0,negatif
2025-05-21,04:08:44,amin biar,0,negatif
2025-05-21,03:15:30,aaaaa makasiihh mari sukses,1,positif
2025-05-21,03:15:15,mari sukses,1,positif
2025-05-21,02:16:24,bacot gede gaban eeh,0,negatif
2025-05-20,23:51:35,gua harga satria arta kumbara tentara rusiatanpa omong langsung tentara rusiasementara kaum kadrun otak pea kali ngebacod doang bikin tagar bansos bltanjiiir banget,0,negatif
2025-05-20,22:19:38,ya allah pengin,1,positif
2025-05-20,19:53:18,otw istambul turki,0,negatif
2025-05-20,18:41:09,wkwk kaburajadulu naikin tagar,0,negatif
2025-05-20,17:43:42,fenomena brain drain gelisah generasi muda,0,negatif
2025-05-20,17:23:54,capek banget jujur gue tahan gue benar,1,positif
2025-05-20,16:31:37,mending nder indonesia ngapainn,0,negatif
2025-05-20,16:29:16,this economy ya sok iye banget sadarin adalahhhhhhh dar hashtag katakata survive,1,positif
2025-05-20,16:23:26,edisi kaburajadulu user huqni,0,negatif
2025-05-20,16:14:26,mah kaburajadulu bpp,0,negatif
2025-05-20,15:49:32,negara harga jasa guru pintar amp tahu etika akhlak budi pekerti hancur alias kerja korupsi negara ya,1,positif
2025-05-20,15:32:55,tutorial orang avoidant bingung kabur mana,0,negatif
2025-05-20,14:35:56,syarat vasektomi bantu sosial fenomena aldy cjr,1,positif
2025-05-20,14:34:51,iyes wkwk,0,negatif
2025-05-20,14:29:10,amin yaallah gue rencana nihon pls support me teraysensei,0,negatif
2025-05-20,14:21:59,slepet nih,0,negatif
2025-05-20,13:57:39,slot full ya guys program dsss intake sep buka januari program bahasa application buka,1,positif
2025-05-20,12:41:32,siap kaburajadulu proper mudah update versi online linkedin,1,positif
2025-05-20,12:18:26,keren banget kak,1,positif
2025-05-20,11:39:40,sharing alam one day ya bulan wkwkwkwk,1,positif
2025-05-20,11:28:04,ya cari kemarin orang kabur dinyinyirin perintah wkwkwkwk,0,negatif
2025-05-20,10:53:49,kos abang hyunsang habis ajak anak kaburajadulu,0,negatif
2025-05-20,09:51:09,jodoh tuh sih nemu kuliah nemu kerja company nemu kerja company sial nemu gym god nemu loh jodoh ya mesti amp bule hot,0,negatif
2025-05-20,09:32:15,pelan pelan jauh konten orang indonesia capek sumpah lihat orang sambat perintah korup nonstop,0,negatif
2025-05-20,09:31:47,banding bagus bodo,0,negatif
2025-05-20,09:23:09,kak tolong share tips,1,positif
2025-05-20,08:47:28,mending nabung,0,negatif
2025-05-20,08:45:17,modal kaburajadulu,0,negatif
2025-05-20,08:36:43,pulang rumah nak kaburajadulu,1,positif
2025-05-20,08:34:22,pilih buruk deh kabur ya rumah ppe,0,negatif
2025-05-20,06:39:16,info loker makam belanda,0,negatif
2025-05-20,06:25:21,erti indonesia sukses bahasa teman lokal didik diakuin telat harap maklum atur pkwt gimana bahasa teman didik anggap strict wamtu pecat,0,negatif
2025-05-20,06:04:12,wkwkwk contoh sukses,1,positif
2025-05-20,05:12:39,bantu orang,0,negatif
2025-05-20,04:29:55,habis chitchat kantor ngebahas susah cari kerja negeri cari kerja susah anjing apa duit mati,0,negatif
2025-05-20,04:01:27,doi,0,negatif
2025-05-20,03:54:16,kamboja,0,negatif
2025-05-20,03:38:45,rekomen ya mending kaburajadulu,1,positif
2025-05-20,03:24:50,lihat tweet slander apohotel,1,positif
2025-05-20,02:48:37,hasil karir lejit financially stable biayain didik ponakan kuliah kursus apa biayain biayain didik anak yatim kuliah adopsi,0,negatif
2025-05-20,02:27:41,lupa ya ngetrend,1,positif
2025-05-20,02:07:07,selamat bangkit nasional,1,positif
2025-05-20,01:16:45,cetus,0,negatif
2025-05-20,00:28:19,teh join trend eh,1,positif
2025-05-19,22:33:39,parah banget ya nih negara,1,positif
2025-05-19,22:05:28,wujud agenda,1,positif
2025-05-19,18:55:14,pilih stay bangun product reliable murah,0,negatif
2025-05-19,18:19:32,people around me as his voters napak tanah indonesia mimpi kaburajadulu tokoh budek hobi yapping pidato model kampanye hidup jokowi,1,positif
2025-05-19,17:54:51,ajak orang tua ikut xixixixi,0,negatif
2025-05-19,17:22:40,helikopter beb biar buron kaburajadulu,0,negatif
2025-05-19,17:16:06,lupa reformasi tatanan daerah hijrah some places are simply beyond saving,0,negatif
2025-05-19,17:10:11,ajar dianggep remeh peluang cocok masuk ipa ips minat banding cari usaha sponsorin anakanak geo emang skill set unik,0,negatif
2025-05-19,16:24:26,aussie adaptasi tau cocok warga negara australia,0,negatif
2025-05-19,15:51:54,manja sora inteligensi hasil kuliah university of melbourne universitas australia lahir melbourne australia orang tua asli indonesia an,1,positif
2025-05-19,15:27:52,oke bismillah,1,positif
2025-05-19,14:39:46,ayo dok hasil bawa doa,1,positif
2025-05-19,09:10:53,bantuin orang akses biar akses kasih resource az pergi,1,positif
2025-05-19,08:44:49,depokk pikir sih bikin tips jepang via lpk wkwk,1,positif
2025-05-19,08:36:34,bantuin biayain orangorang butuh keluarga,0,negatif
2025-05-19,08:22:30,jepang,0,negatif
2025-05-19,08:07:31,hasil sukses gua keramik jalan kampung gua sedih,0,negatif
2025-05-19,07:59:42,rutinitas ternak teri nganter anak nganter istri ketemu teman juang commute rumahsekolahtoko belanja groceries cari buka laptop belajarsharingjualan repeat,0,negatif
2025-05-19,07:59:00,kak ikoo happy for you omggg moga susul,1,positif
2025-05-19,07:56:27,aman kaburajadulu jepang,0,negatif
2025-05-19,07:53:00,agroteknologi salah jurus janji pengin kaburajadulu,0,negatif
2025-05-19,07:43:18,orang miskin sakit sakit biar mati cabe mahal masak pedas rumah mahal rumah kritik cari kerja susah kampung tinggal indonesia dst khas jabat konoha,0,negatif
2025-05-19,07:29:58,ya bud orang negeri,1,positif
2025-05-19,07:28:57,imigrasi kece habis dukung gue and no judgement at all,1,positif
2025-05-19,07:03:06,part ku pikir,0,negatif
2025-05-19,06:53:53,sih hashtag suara,0,negatif
2025-05-19,06:51:47,kayak budi arie,0,negatif
2025-05-19,06:42:29,bawa keluarga susul,0,negatif
2025-05-19,06:38:14,wkwkwkkw,0,negatif
2025-05-19,06:29:13,eh menteri pengin indonesia legalin casino tau ngarepin indonesia warga negara indonesia ditandain wkwkwk,0,negatif
2025-05-19,06:19:03,kaburajadulu versi amriki wkwkwkwk this line tho semangat ya manusia sok imut main character syndrome,1,positif
2025-05-19,06:08:11,hasil nazar,1,positif
2025-05-19,05:54:51,parah nih bosan sih negara ya bagus tuh swiss gas langsung kesana,0,negatif
2025-05-19,05:16:21,beli surya rencana indonesia buka usaha sektor pariwisata cipta lapang kerja anak bangsa los angeles temu beli surya diaspora denpasar rantau,1,positif
2025-05-19,04:27:18,kenal tutor scholars yuk mr akmal awardee beasiswa lpdp negeri university of sydney band ielts beliau background hukum loh jejak mr akmal,1,positif
2025-05-19,04:01:51,hilang,0,negatif
2025-05-19,02:46:07,es wkwkwk,1,positif
2025-05-19,02:45:46,penasaran sih pengin coba kerja just for the sake of ngetweet oh doang scbd,0,negatif
2025-05-19,02:27:49,menang pojok tanda kaburajadulu,0,negatif
2025-05-19,02:13:27,nganter cs urus pasport,0,negatif
2025-05-19,01:25:46,info tahu kuliah china,0,negatif
2025-05-19,01:11:18,wajar banget astaga indonesia rame ngetweet gimana rumah diratain ya anying wajar reaksi manusia indonesia ekonomi jepit sistem singgung singgung tuh anu iykyk,1,positif
2025-05-18,23:57:13,negara usia anggap renta masuk syarat usia min apply kerja dimarih anggur kendala bahasa syarat luarbiasa rumit mahal,0,negatif
2025-05-18,23:38:58,negaea korup warga negara indonesia kaburajadulu kamboja kamboja korup indonesia,0,negatif
2025-05-18,23:13:14,kondisi bisnis indonesia dukung tingkat rnd usaha skala umkm sektor informal rajalela kayak usaha skala rndnya tingkat tenaga ahli tarik kaburajadulu negeri,1,positif
2025-05-18,21:37:45,kaburajadulu nyata,0,negatif
2025-05-18,20:42:28,tatacwan model super tobrud grup malam minggu ngontrak menteri tidur,0,negatif
2025-05-18,17:21:52,ya jepang,1,positif
2025-05-18,15:54:03,ngetweet analis sih tweet sifat kontroversial rame wkwkw positif kayak yaudah like itu persis kayak teliti skripsi kerjain hashtag kaburajadulu pola twitter ya,0,negatif
2025-05-18,15:48:53,bilang jiwa nasionalis noh jabat korup salah banyak orang muak pasti hukum heran kemarin hashtag kaburajadulu,0,negatif
2025-05-18,15:39:11,internet indonesia papa kalimat seakanakan suruh,0,negatif
2025-05-18,15:38:53,dikonoha harga,1,positif
2025-05-18,15:36:36,rakyat jelata negeri bilang patriotik jabat nama tugas negara,0,negatif
2025-05-18,15:12:23,iya kaburajadulu hihi,0,negatif
2025-05-18,14:13:36,wkwkwkwkwkwkw versi perintah gabaik sipil koruptor,0,negatif
2025-05-18,14:06:40,makan nasiudah cocok,0,negatif
2025-05-18,13:57:32,ya wkwkwkw,1,positif
2025-05-18,13:43:15,pagi habis nganter kakak bandara siang happy habis gondola rumah sedih susul kakak huhu beliau hasil,1,positif
2025-05-18,13:28:53,fakk banget gue kayak umur suruh nikah orang keliling indonesia ngejar karir negeri biar ikut si,0,negatif
2025-05-18,13:21:51,this economy ijo biar kaburajadulu,0,negatif
2025-05-18,13:13:10,beliau laku goodluck abang spanyol,0,negatif
2025-05-18,11:20:07,kak deh rusia kesini,0,negatif
2025-05-18,11:19:05,gua hormat amp salut prajurit tni desersi tentara rusia langsung perang lawan ukraina kaum otak pea koarx doang bikin tagar otak pea cemen,0,negatif
2025-05-18,11:03:58,seram banget hidup negara asli negara bisnis rakyat rakyat dijualjualin bilang indonesia gelap katai kau gelap kaburajadulu negara maju warga kelas,0,negatif
2025-05-18,11:00:47,shuyin fatwa sekolah cari hasil hidup negeri kafir hukum fardhu kifayah,1,positif
2025-05-18,10:52:53,hahahah bayang diudahin maldives tega habis senengseneng dijatuhin senin besok kaburajadulu,0,negatif
2025-05-18,10:40:16,bicara bahasa biar,0,negatif
2025-05-18,10:28:04,woomin tim,0,negatif
2025-05-18,10:15:56,benar pikir kaburajadulu,0,negatif
2025-05-18,10:08:25,versi negeri paman,0,negatif
2025-05-18,10:03:18,sangka adek bahasa jepang wkwk siap kah,0,negatif
2025-05-18,09:34:58,kaburajadulu sih dream banget insyaallah one day qil,1,positif
2025-05-18,04:55:28,iri,0,negatif
2025-05-18,04:34:18,juta lapang kerja omonomon phk dimanamana militer polri kuasa kerja sipil warga sipil gigit jari kapabilitas,1,positif
2025-05-18,04:05:49,anak sekolah,0,negatif
2025-05-18,04:05:26,mutuals twitterati kabur martabat pasu bayar negara agresor ya,1,positif
2025-05-18,03:51:55,malam habis ngebeer habis botol gede botol burger beef cheese sembari sing along together at pub cocok nih warga kabupaten glasgow scotland,0,negatif
2025-05-18,03:34:19,nama keren bos,1,positif
2025-05-18,02:57:18,sepakatkaburajadulu,0,negatif
2025-05-18,02:40:29,mending brand jepang,0,negatif
2025-05-18,02:09:55,sih kucing,0,negatif
2025-05-18,01:48:40,rispek,0,negatif
2025-05-18,01:47:44,pecat berkondite gaji hasil ya keren utang pinjol milyaran hasil judol sersi sih tanggung,0,negatif
2025-05-18,01:41:51,beckham coba liga negara biar bukti mampu latih timnas persib gaji popularitas amp gelar juara bb,0,negatif
2025-05-17,12:16:43,mari wujud,1,positif
2025-05-17,12:13:43,ikut ya abang,0,negatif
2025-05-17,12:07:24,bilang rezim kuasa kayak kabur jawa tuh,0,negatif
2025-05-17,12:01:10,kali njirrrr,0,negatif
2025-05-17,11:40:56,oke abang aero wow please penasaran utun gubernur,0,negatif
2025-05-17,11:37:38,investasi saham indonesia ya mending cashout biar aplikasi kayak ajib buka swedia sih,0,negatif
2025-05-17,11:30:09,jajar elit gagas tagar indonesiagelap tagar kaburajadulu maaf gaes aktif cabul btw perempuan celup titit ya,0,negatif
2025-05-17,11:21:44,suruh sidang,0,negatif
2025-05-17,11:08:30,yeah nem segitu berprivillege kaburajadulu black hole,0,negatif
2025-05-17,10:56:25,kaburajadulu kamboja,0,negatif
2025-05-17,07:00:41,beluuum rumah sih iya,1,positif
2025-05-17,06:44:25,jalur bidang militer,0,negatif
2025-05-17,06:36:31,gera kaburajadulu,0,negatif
2025-05-17,06:33:43,modal utama,0,negatif
2025-05-17,06:22:49,sedih,0,negatif
2025-05-17,06:21:46,kalaj,0,negatif
2025-05-17,06:19:22,yokkkk yokkkkk kudu ikut hashtag,0,negatif
2025-05-17,06:15:03,ahahhaa bagus sih ikut kaburajadulu spek gue kayak dewa banget kah,0,negatif
2025-05-17,06:00:29,kucing muak indonesia pilih,0,negatif
2025-05-17,05:59:28,noooooooooo kaburajadulu sbntr,0,negatif
2025-05-17,05:40:49,angkat beliau duta,1,positif
2025-05-17,05:38:17,indonesia gelap gelap manusia cabul ungkap berita,0,negatif
2025-05-17,05:33:41,bulbulhabis cabul,0,negatif
2025-05-17,05:23:18,anying balik,0,negatif
2025-05-17,05:21:19,mengnya,0,negatif
2025-05-17,05:15:56,takut jadi penjara,0,negatif
2025-05-17,05:10:05,meng,0,negatif
2025-05-17,05:03:20,keduluan meng,0,negatif
2025-05-17,04:31:39,kucing capek,0,negatif
2025-05-17,04:27:03,pergi rezeki pulang tinggal nama kabur share biar selamat,1,positif
2025-05-17,04:26:43,kemarin komen benar negara singgung sejahtera tni banding tentara bayar,0,negatif
2025-05-17,04:23:44,ekor kucing ikut,0,negatif
2025-05-17,04:13:53,kursus ielts langsung kampung inggris pare,1,positif
2025-05-17,03:32:15,wanjrit selamat ya keren otw nih,1,positif
2025-05-17,03:12:07,lucu ya orang pulang disamain kaburajadulu,1,positif
2025-05-17,01:25:01,ayo kerja kambodia,1,positif
2025-05-17,01:23:36,kucing pengin,0,negatif
2025-05-17,01:19:08,asih umr jobdesk ngotak lembur anggap loyalitas jatah cuti susah ngambilnya ambil uang kaburajadulu,0,negatif
2025-05-16,15:49:36,gua cina perahu yakult cina tkw barongsai,0,negatif
2025-05-16,15:46:25,day kaburajadulu,0,negatif
2025-05-16,15:39:54,meng hasil,1,positif
2025-05-16,15:39:01,ah sulit kayak coba kaburajadulu kesini wkwk,0,negatif
2025-05-16,15:35:33,mah ikut kaburajadulu,0,negatif
2025-05-16,15:19:02,sukses kak moga new life ya berkah,1,positif
2025-05-16,15:14:58,gimana kaburajadulu,0,negatif
2025-05-16,15:07:24,tingkatin skill nimbrung komunitas internasional sebar cv usaha asing banyak teman gue gitu gue untung kali approach bikin gagal,0,negatif
2025-05-16,14:40:02,peluang pergi pergi sakit hati lihat kondisi bangsa,0,negatif
